"PART_ID","CNTR_CD","TELP_NUM","STRT_VALD_DTTM","END_VALD_DTTM","EXEC_ID"
6316,,"+336##0842267","2022-08-06 18:19:24.0","2022-08-06 18:19:24.0",12
749,,"+336##0430934","2016-01-07 02:22:35.0","2016-01-07 02:22:35.0",12
3767,,"+336##0700267","2003-03-03 08:47:31.0","2003-03-03 08:47:31.0",12
13290,,"+336##0209415","2007-04-10 18:32:50.0","2007-04-10 18:32:50.0",12
10741,,"+336##0192415","2018-10-07 13:54:51.0","2018-10-07 13:54:51.0",12
13759,,"+336##0032674","2020-06-24 03:11:05.0","2020-06-24 03:11:05.0",12
8192,,"+336##0803395","2020-01-26 21:06:51.0","2020-01-26 21:06:51.0",12
11210,,"+336##0698149","2023-10-17 13:32:12.0","2023-10-17 13:32:12.0",12
14228,,"+336##0014434","2000-01-13 08:09:37.0","2000-01-13 08:09:37.0",12
8661,,"+336##0340858","2012-07-10 01:18:57.0","2012-07-10 01:18:57.0",12
11679,,"+336##0300163","2001-10-04 13:20:13.0","2001-10-04 13:20:13.0",12
6112,,"+336##0573762","2005-11-24 19:52:54.0","2005-11-24 19:52:54.0",12
9130,,"+336##0433913","2019-06-27 03:04:12.0","2019-06-27 03:04:12.0",12
12148,,"+336##0949607","2009-03-24 05:12:50.0","2009-03-24 05:12:50.0",12
1014,,"+336##0390546","2012-05-01 22:29:58.0","2012-05-01 22:29:58.0",12
9599,,"+336##0084295","1999-10-26 15:05:54.0","1999-10-26 15:05:54.0",12
4032,,"+336##0218404","2001-10-10 11:04:28.0","2001-10-10 11:04:28.0",12
7050,,"+336##0902416","2005-01-21 02:55:34.0","2005-01-21 02:55:34.0",12
1483,,"+336##0134386","2004-05-03 23:58:49.0","2004-05-03 23:58:49.0",12
4501,,"+336##0987825","2011-03-20 04:27:24.0","2011-03-20 04:27:24.0",12
1952,,"+336##0635049","2013-03-04 17:20:25.0","2013-03-04 17:20:25.0",12
4970,,"+336##0512285","2019-03-03 22:23:43.0","2019-03-03 22:23:43.0",12
2421,,"+336##0649226","2014-11-17 10:28:24.0","2014-11-17 10:28:24.0",12
14024,,"+336##0876487","2019-01-22 23:40:02.0","2019-01-22 23:40:02.0",12
14493,,"+336##0689065","2012-06-17 09:20:44.0","2012-06-17 09:20:44.0",12
11944,,"+336##0236591","2005-08-20 16:04:01.0","2005-08-20 16:04:01.0",12
9395,,"+336##0863153","1999-06-18 16:25:50.0","1999-06-18 16:25:50.0",12
12413,,"+336##0590152","2012-07-21 15:21:07.0","2012-07-21 15:21:07.0",12
6846,,"+336##0785278","2015-02-08 12:31:59.0","2015-02-08 12:31:59.0",12
9864,,"+336##0508360","2022-04-14 10:55:16.0","2022-04-14 10:55:16.0",12
12882,,"+336##0124850","2008-09-12 14:16:54.0","2008-09-12 14:16:54.0",12
7315,,"+336##0840291","2015-09-11 05:31:11.0","2015-09-11 05:31:11.0",12
10333,,"+336##0197338","2017-02-03 08:23:04.0","2017-02-03 08:23:04.0",12
4766,,"+336##0990860","1999-07-16 07:29:56.0","1999-07-16 07:29:56.0",12
7784,,"+336##0098478","2012-07-06 06:49:47.0","2012-07-06 06:49:47.0",12
2217,,"+336##0808510","1998-07-18 07:40:07.0","1998-07-18 07:40:07.0",12
10802,,"+336##0985925","2015-01-06 19:43:07.0","2015-01-06 19:43:07.0",12
5235,,"+336##0513111","2005-06-10 11:25:07.0","2005-06-10 11:25:07.0",12
8253,,"+336##0845343","2023-02-11 21:23:22.0","2023-02-11 21:23:22.0",12
2686,,"+336##0553738","2017-04-23 08:40:46.0","2017-04-23 08:40:46.0",12
5704,,"+336##0665601","2003-11-08 22:30:15.0","2003-11-08 22:30:15.0",12
137,,"+336##0254229","2012-03-16 09:13:04.0","2012-03-16 09:13:04.0",12
3155,,"+336##0225564","2020-09-01 16:57:38.0","2020-09-01 16:57:38.0",12
606,,"+336##0400729","2015-05-21 05:51:26.0","2015-05-21 05:51:26.0",12
3624,,"+336##0543935","2011-02-19 21:46:51.0","2011-02-19 21:46:51.0",12
1075,,"+336##0643976","2006-03-18 23:23:57.0","2006-03-18 23:23:57.0",12
12678,,"+336##0064084","1999-05-17 03:45:54.0","1999-05-17 03:45:54.0",12
13147,,"+336##0197563","2015-07-01 04:18:15.0","2015-07-01 04:18:15.0",12
10598,,"+336##0791472","2019-02-03 20:54:44.0","2019-02-03 20:54:44.0",12
13616,,"+336##0347569","2018-10-23 08:33:32.0","2018-10-23 08:33:32.0",12
8049,,"+336##0707459","2008-01-24 02:05:14.0","2008-01-24 02:05:14.0",12
11067,,"+336##0771878","2001-10-03 11:53:26.0","2001-10-03 11:53:26.0",12
5500,,"+336##0822853","2016-03-21 22:31:22.0","2016-03-21 22:31:22.0",12
14085,,"+336##0372764","2017-11-23 14:38:40.0","2017-11-23 14:38:40.0",12
8518,,"+336##0141825","2013-09-16 21:43:06.0","2013-09-16 21:43:06.0",12
11536,,"+336##0516623","2003-11-08 07:38:36.0","2003-11-08 07:38:36.0",12
5969,,"+336##0956079","2004-08-27 17:43:50.0","2004-08-27 17:43:50.0",12
8987,,"+336##0935488","2006-05-06 13:55:08.0","2006-05-06 13:55:08.0",12
3420,,"+336##0310762","2000-05-11 18:53:51.0","2000-05-11 18:53:51.0",12
6438,,"+336##0667496","2020-03-05 22:55:24.0","2020-03-05 22:55:24.0",12
871,,"+336##0510187","2017-07-23 08:27:17.0","2017-07-23 08:27:17.0",12
9456,,"+336##0082380","2007-06-14 13:45:23.0","2007-06-14 13:45:23.0",12
3889,,"+336##0310688","2015-07-18 03:32:09.0","2015-07-18 03:32:09.0",12
6907,,"+336##0316346","2020-02-07 16:48:01.0","2020-02-07 16:48:01.0",12
1340,,"+336##0370273","2006-01-26 18:52:24.0","2006-01-26 18:52:24.0",12
4358,,"+336##0989027","2008-03-01 02:30:30.0","2008-03-01 02:30:30.0",12
1809,,"+336##0013669","1998-10-05 20:54:17.0","1998-10-05 20:54:17.0",12
4827,,"+336##0101351","2021-01-05 19:04:03.0","2021-01-05 19:04:03.0",12
2278,,"+336##0173576","2005-03-25 04:43:01.0","2005-03-25 04:43:01.0",12
13881,,"+336##0635845","2010-09-21 15:47:08.0","2010-09-21 15:47:08.0",12
11332,,"+336##0169030","2021-07-04 12:49:54.0","2021-07-04 12:49:54.0",12
14350,,"+336##0804353","2015-06-13 16:43:02.0","2015-06-13 16:43:02.0",12
9252,,"+336##0223246","2001-06-24 23:58:07.0","2001-06-24 23:58:07.0",12
12270,,"+336##0273569","2000-08-11 10:58:23.0","2000-08-11 10:58:23.0",12
6703,,"+336##0319511","2018-06-03 14:41:07.0","2018-06-03 14:41:07.0",12
9721,,"+336##0839579","2002-03-02 17:15:42.0","2002-03-02 17:15:42.0",12
7172,,"+336##0063429","2012-11-18 16:30:30.0","2012-11-18 16:30:30.0",12
10190,,"+336##0850989","2011-11-07 17:13:16.0","2011-11-07 17:13:16.0",12
4623,,"+336##0323294","2003-02-17 10:54:54.0","2003-02-17 10:54:54.0",12
7641,,"+336##0159800","2016-01-06 01:43:29.0","2016-01-06 01:43:29.0",12
2074,,"+336##0033251","2002-05-27 04:44:24.0","2002-05-27 04:44:24.0",12
5092,,"+336##0425208","2009-09-23 10:30:30.0","2009-09-23 10:30:30.0",12
8110,,"+336##0119131","2019-08-10 18:14:34.0","2019-08-10 18:14:34.0",12
2543,,"+336##0971317","2023-02-06 02:31:11.0","2023-02-06 02:31:11.0",12
5561,,"+336##0734055","2023-06-25 14:55:32.0","2023-06-25 14:55:32.0",12
3012,,"+336##0095979","2008-10-25 18:18:05.0","2008-10-25 18:18:05.0",12
463,,"+336##0045921","2005-09-19 16:28:26.0","2005-09-19 16:28:26.0",12
3481,,"+336##0454682","2001-07-22 07:05:14.0","2001-07-22 07:05:14.0",12
932,,"+336##0829512","2003-02-05 05:56:07.0","2003-02-05 05:56:07.0",12
12535,,"+336##0240464","2019-02-13 08:21:36.0","2019-02-13 08:21:36.0",12
9986,,"+336##0233418","2004-04-26 04:03:36.0","2004-04-26 04:03:36.0",12
13004,,"+336##0521845","2007-11-22 14:04:30.0","2007-11-22 14:04:30.0",12
10455,,"+336##0750468","2003-03-21 07:07:09.0","2003-03-21 07:07:09.0",12
13473,,"+336##0553738","2017-04-23 08:40:46.0","2017-04-23 08:40:46.0",12
7906,,"+336##0696980","2005-08-27 21:36:48.0","2005-08-27 21:36:48.0",12
10924,,"+336##0399299","2011-02-25 19:32:34.0","2011-02-25 19:32:34.0",12
5357,,"+336##0240031","2003-05-07 12:32:29.0","2003-05-07 12:32:29.0",12
13942,,"+336##0945772","2012-01-24 07:37:38.0","2012-01-24 07:37:38.0",12
8375,,"+336##0657513","2016-06-05 13:58:32.0","2016-06-05 13:58:32.0",12
11393,,"+336##0912471","2007-04-02 13:17:34.0","2007-04-02 13:17:34.0",12
5826,,"+336##0841145","2021-03-01 17:21:43.0","2021-03-01 17:21:43.0",12
8844,,"+336##0077330","2001-01-22 10:23:53.0","2001-01-22 10:23:53.0",12
3277,,"+336##0502313","2012-09-23 11:02:27.0","2012-09-23 11:02:27.0",12
6295,,"+336##0468420","2003-04-20 17:31:17.0","2003-04-20 17:31:17.0",12
728,,"+336##0137425","2001-01-21 20:34:34.0","2001-01-21 20:34:34.0",12
9313,,"+336##0383153","2022-02-15 18:13:06.0","2022-02-15 18:13:06.0",12
3746,,"+336##0240253","2008-03-07 21:22:42.0","2008-03-07 21:22:42.0",12
6764,,"+336##0587072","2013-04-01 16:37:28.0","2013-04-01 16:37:28.0",12
4215,,"+336##0047556","2022-02-09 13:15:44.0","2022-02-09 13:15:44.0",12
1666,,"+336##0815985","2000-03-18 17:06:45.0","2000-03-18 17:06:45.0",12
13738,,"+336##0761399","2019-09-03 17:44:05.0","2019-09-03 17:44:05.0",12
11189,,"+336##0392360","2004-08-26 21:15:04.0","2004-08-26 21:15:04.0",12
14207,,"+336##0020999","2005-05-03 18:34:50.0","2005-05-03 18:34:50.0",12
11658,,"+336##0207316","2003-04-12 21:46:36.0","2003-04-12 21:46:36.0",12
9109,,"+336##0483077","2007-11-11 21:45:11.0","2007-11-11 21:45:11.0",12
12127,,"+336##0182159","2023-10-21 12:57:29.0","2023-10-21 12:57:29.0",12
6560,,"+336##0667667","2003-07-20 09:06:29.0","2003-07-20 09:06:29.0",12
9578,,"+336##0221167","2003-01-03 13:43:55.0","2003-01-03 13:43:55.0",12
4011,,"+336##0630853","2021-02-24 07:42:30.0","2021-02-24 07:42:30.0",12
12596,,"+336##0454591","2009-07-13 08:35:10.0","2009-07-13 08:35:10.0",12
7029,,"+336##0643253","2010-07-07 20:20:24.0","2010-07-07 20:20:24.0",12
10047,,"+336##0789328","2009-01-13 07:46:28.0","2009-01-13 07:46:28.0",12
4480,,"+336##0364868","2005-02-08 07:22:53.0","2005-02-08 07:22:53.0",12
7498,,"+336##0142417","2009-07-06 06:09:22.0","2009-07-06 06:09:22.0",12
1931,,"+336##0005138","2003-04-15 15:17:37.0","2003-04-15 15:17:37.0",12
4949,,"+336##0903819","2016-11-20 07:12:05.0","2016-11-20 07:12:05.0",12
7967,,"+336##0193377","2010-04-26 09:14:47.0","2010-04-26 09:14:47.0",12
2400,,"+336##0851489","2023-07-02 11:40:36.0","2023-07-02 11:40:36.0",12
5418,,"+336##0817248","2006-08-11 16:15:23.0","2006-08-11 16:15:23.0",12
2869,,"+336##0303688","2014-10-26 11:56:35.0","2014-10-26 11:56:35.0",12
320,,"+336##0470915","2016-07-03 07:50:53.0","2016-07-03 07:50:53.0",12
789,,"+336##0738033","2005-09-26 01:25:38.0","2005-09-26 01:25:38.0",12
12392,,"+336##0927957","2006-01-09 08:27:28.0","2006-01-09 08:27:28.0",12
12861,,"+336##0974433","2009-02-18 04:56:07.0","2009-02-18 04:56:07.0",12
10312,,"+336##0808182","2021-06-17 19:33:16.0","2021-06-17 19:33:16.0",12
13330,,"+336##0155725","2022-07-25 12:13:13.0","2022-07-25 12:13:13.0",12
10781,,"+336##0885954","2006-02-22 16:06:43.0","2006-02-22 16:06:43.0",12
5214,,"+336##0294872","1999-09-10 23:50:24.0","1999-09-10 23:50:24.0",12
13799,,"+336##0117394","2000-02-10 08:41:09.0","2000-02-10 08:41:09.0",12
8232,,"+336##0827981","2003-11-18 07:46:15.0","2003-11-18 07:46:15.0",12
2665,,"+336##0438224","2004-06-10 17:43:23.0","2004-06-10 17:43:23.0",12
11250,,"+336##0077257","2006-11-15 05:06:55.0","2006-11-15 05:06:55.0",12
5683,,"+336##0353113","2010-08-24 02:39:42.0","2010-08-24 02:39:42.0",12
8701,,"+336##0643120","2012-03-02 07:38:05.0","2012-03-02 07:38:05.0",12
3134,,"+336##0251905","2005-02-07 11:15:07.0","2005-02-07 11:15:07.0",12
6152,,"+336##0742264","2009-06-20 05:01:56.0","2009-06-20 05:01:56.0",12
585,,"+336##0494741","2005-09-20 20:31:54.0","2005-09-20 20:31:54.0",12
1054,,"+336##0891500","2012-02-06 15:47:38.0","2012-02-06 15:47:38.0",12
4072,,"+336##0100550","2017-01-04 13:41:47.0","2017-01-04 13:41:47.0",12
1523,,"+336##0500602","2006-06-14 19:10:14.0","2006-06-14 19:10:14.0",12
13595,,"+336##0837636","2022-07-15 21:43:04.0","2022-07-15 21:43:04.0",12
11046,,"+336##0870609","2012-02-02 23:49:37.0","2012-02-02 23:49:37.0",12
14064,,"+336##0799014","2000-09-19 20:21:25.0","2000-09-19 20:21:25.0",12
8497,,"+336##0316477","2001-11-12 07:05:35.0","2001-11-12 07:05:35.0",12
11515,,"+336##0311711","2007-08-27 04:38:41.0","2007-08-27 04:38:41.0",12
14533,,"+336##0990845","2012-02-25 10:07:56.0","2012-02-25 10:07:56.0",12
8966,,"+336##0975566","2021-07-14 14:11:12.0","2021-07-14 14:11:12.0",12
11984,,"+336##0508713","2023-03-23 07:42:10.0","2023-03-23 07:42:10.0",12
6417,,"+336##0325141","2023-11-06 11:53:37.0","2023-11-06 11:53:37.0",12
9435,,"+336##0744053","2001-10-02 11:19:27.0","2001-10-02 11:19:27.0",12
3868,,"+336##0452821","2020-05-03 05:54:25.0","2020-05-03 05:54:25.0",12
12453,,"+336##0182463","2017-02-22 11:43:27.0","2017-02-22 11:43:27.0",12
6886,,"+336##0949121","2004-07-21 17:58:27.0","2004-07-21 17:58:27.0",12
1319,,"+336##0754777","1997-08-26 23:06:33.0","1997-08-26 23:06:33.0",12
9904,,"+336##0106740","2002-05-03 22:24:22.0","2002-05-03 22:24:22.0",12
4337,,"+336##0821206","2023-03-17 23:48:59.0","2023-03-17 23:48:59.0",12
7355,,"+336##0924262","2016-04-14 15:42:07.0","2016-04-14 15:42:07.0",12
1788,,"+336##0012140","2008-03-07 11:09:05.0","2008-03-07 11:09:05.0",12
4806,,"+336##0803387","2020-04-24 13:37:55.0","2020-04-24 13:37:55.0",12
2257,,"+336##0242827","2000-01-16 16:10:02.0","2000-01-16 16:10:02.0",12
5275,,"+336##0232949","2013-10-08 03:13:45.0","2013-10-08 03:13:45.0",12
2726,,"+336##0041409","2020-03-19 10:55:25.0","2020-03-19 10:55:25.0",12
177,,"+336##0971142","1999-02-09 19:16:57.0","1999-02-09 19:16:57.0",12
14329,,"+336##0159959","2007-06-05 06:03:07.0","2007-06-05 06:03:07.0",12
12249,,"+336##0316019","2020-06-27 08:22:46.0","2020-06-27 08:22:46.0",12
9700,,"+336##0614489","2003-02-13 05:40:55.0","2003-02-13 05:40:55.0",12
7151,,"+336##0340397","2018-07-19 21:17:16.0","2018-07-19 21:17:16.0",12
10169,,"+336##0263858","2013-08-07 23:27:36.0","2013-08-07 23:27:36.0",12
13187,,"+336##0350419","2018-08-22 05:51:09.0","2018-08-22 05:51:09.0",12
7620,,"+336##0586239","2016-10-20 17:20:51.0","2016-10-20 17:20:51.0",12
10638,,"+336##0877725","1997-02-02 06:22:53.0","1997-02-02 06:22:53.0",12
5071,,"+336##0077717","2001-07-12 12:49:02.0","2001-07-12 12:49:02.0",12
8089,,"+336##0494646","2008-08-23 22:53:53.0","2008-08-23 22:53:53.0",12
2522,,"+336##0845254","2022-09-22 21:09:52.0","2022-09-22 21:09:52.0",12
11107,,"+336##0863758","2008-10-24 19:01:29.0","2008-10-24 19:01:29.0",12
5540,,"+336##0899837","2021-04-04 13:58:13.0","2021-04-04 13:58:13.0",12
8558,,"+336##0203666","2001-09-17 16:08:38.0","2001-09-17 16:08:38.0",12
2991,,"+336##0387457","2019-05-17 11:28:53.0","2019-05-17 11:28:53.0",12
6009,,"+336##0808965","2010-06-14 11:30:09.0","2010-06-14 11:30:09.0",12
442,,"+336##0801606","2020-01-09 18:07:52.0","2020-01-09 18:07:52.0",12
3460,,"+336##0349951","2012-11-07 06:04:11.0","2012-11-07 06:04:11.0",12
911,,"+336##0263062","2013-03-07 02:57:25.0","2013-03-07 02:57:25.0",12
3929,,"+336##0990041","2002-07-12 20:17:49.0","2002-07-12 20:17:49.0",12
1380,,"+336##0108044","2014-02-01 07:23:51.0","2014-02-01 07:23:51.0",12
12983,,"+336##0306263","2014-05-11 13:16:39.0","2014-05-11 13:16:39.0",12
13452,,"+336##0608033","1999-11-06 05:24:08.0","1999-11-06 05:24:08.0",12
10903,,"+336##0412397","2010-05-02 10:28:13.0","2010-05-02 10:28:13.0",12
13921,,"+336##0178974","2007-06-08 18:29:24.0","2007-06-08 18:29:24.0",12
8354,,"+336##0101848","2008-09-10 23:43:55.0","2008-09-10 23:43:55.0",12
11372,,"+336##0323280","2006-08-11 02:47:22.0","2006-08-11 02:47:22.0",12
5805,,"+336##0295880","2012-09-14 17:26:27.0","2012-09-14 17:26:27.0",12
14390,,"+336##0550203","2000-06-23 12:07:15.0","2000-06-23 12:07:15.0",12
8823,,"+336##0697104","2016-04-17 05:09:02.0","2016-04-17 05:09:02.0",12
11841,,"+336##0902420","2019-01-02 01:18:12.0","2019-01-02 01:18:12.0",12
6274,,"+336##0848458","2019-10-08 01:35:20.0","2019-10-08 01:35:20.0",12
9292,,"+336##0440881","1997-06-25 13:10:27.0","1997-06-25 13:10:27.0",12
3725,,"+336##0788298","2005-08-21 18:54:33.0","2005-08-21 18:54:33.0",12
6743,,"+336##0465059","2019-02-13 12:47:09.0","2019-02-13 12:47:09.0",12
1176,,"+336##0500048","1999-11-02 22:21:37.0","1999-11-02 22:21:37.0",12
4194,,"+336##0978631","2015-03-14 15:03:09.0","2015-03-14 15:03:09.0",12
7212,,"+336##0192626","2004-07-08 07:53:55.0","2004-07-08 07:53:55.0",12
1645,,"+336##0684735","2016-07-12 16:16:36.0","2016-07-12 16:16:36.0",12
4663,,"+336##0200033","2010-10-09 06:52:49.0","2010-10-09 06:52:49.0",12
2114,,"+336##0684300","2020-04-27 13:52:48.0","2020-04-27 13:52:48.0",12
5132,,"+336##0188024","1998-03-02 05:56:24.0","1998-03-02 05:56:24.0",12
2583,,"+336##0874950","2016-04-22 11:07:48.0","2016-04-22 11:07:48.0",12
14186,,"+336##0956378","2023-11-12 09:46:49.0","2023-11-12 09:46:49.0",12
11637,,"+336##0743059","2023-07-24 12:02:39.0","2023-07-24 12:02:39.0",12
12106,,"+336##0335313","2016-11-13 08:06:56.0","2016-11-13 08:06:56.0",12
9557,,"+336##0814007","1998-01-27 12:04:15.0","1998-01-27 12:04:15.0",12
12575,,"+336##0266670","2000-05-21 02:16:43.0","2000-05-21 02:16:43.0",12
7008,,"+336##0617875","2005-11-15 23:51:38.0","2005-11-15 23:51:38.0",12
10026,,"+336##0074146","2001-02-16 17:14:09.0","2001-02-16 17:14:09.0",12
13044,,"+336##0234524","2008-11-06 09:49:15.0","2008-11-06 09:49:15.0",12
7477,,"+336##0155162","2022-09-08 06:13:28.0","2022-09-08 06:13:28.0",12
10495,,"+336##0182931","2018-10-04 22:45:55.0","2018-10-04 22:45:55.0",12
4928,,"+336##0532577","2009-07-24 18:13:21.0","2009-07-24 18:13:21.0",12
7946,,"+336##0475862","2004-03-16 18:55:14.0","2004-03-16 18:55:14.0",12
2379,,"+336##0923863","2022-09-23 06:51:20.0","2022-09-23 06:51:20.0",12
5397,,"+336##0285365","2010-03-12 23:36:37.0","2010-03-12 23:36:37.0",12
8415,,"+336##0531184","2002-10-16 23:12:41.0","2002-10-16 23:12:41.0",12
2848,,"+336##0021132","2008-02-11 17:02:46.0","2008-02-11 17:02:46.0",12
5866,,"+336##0908514","2008-01-22 17:58:59.0","2008-01-22 17:58:59.0",12
299,,"+336##0304004","2003-10-21 20:28:07.0","2003-10-21 20:28:07.0",12
3317,,"+336##0801670","2008-08-26 07:26:36.0","2008-08-26 07:26:36.0",12
768,,"+336##0612222","2014-01-19 16:52:49.0","2014-01-19 16:52:49.0",12
3786,,"+336##0494832","2018-11-27 08:11:55.0","2018-11-27 08:11:55.0",12
12840,,"+336##0633956","1999-08-26 12:57:42.0","1999-08-26 12:57:42.0",12
13309,,"+336##0915670","2016-10-11 16:08:25.0","2016-10-11 16:08:25.0",12
10760,,"+336##0948313","1997-05-10 07:50:36.0","1997-05-10 07:50:36.0",12
13778,,"+336##0273238","2019-06-27 17:12:05.0","2019-06-27 17:12:05.0",12
8211,,"+336##0652136","2023-03-07 22:29:38.0","2023-03-07 22:29:38.0",12
11229,,"+336##0767461","2019-10-26 13:37:47.0","2019-10-26 13:37:47.0",12
5662,,"+336##0628816","2004-02-06 02:45:48.0","2004-02-06 02:45:48.0",12
14247,,"+336##0142792","1997-02-23 05:51:01.0","1997-02-23 05:51:01.0",12
8680,,"+336##0843276","2015-02-11 07:59:05.0","2015-02-11 07:59:05.0",12
11698,,"+336##0999191","2006-05-02 19:49:09.0","2006-05-02 19:49:09.0",12
6131,,"+336##0807698","2021-01-02 13:04:44.0","2021-01-02 13:04:44.0",12
9149,,"+336##0777325","2018-03-14 13:41:33.0","2018-03-14 13:41:33.0",12
1033,,"+336##0784430","2017-11-14 21:07:42.0","2017-11-14 21:07:42.0",12
9618,,"+336##0357688","2003-05-08 20:52:49.0","2003-05-08 20:52:49.0",12
4051,,"+336##0608991","2016-09-15 21:57:27.0","2016-09-15 21:57:27.0",12
7069,,"+336##0474607","2007-08-21 22:06:54.0","2007-08-21 22:06:54.0",12
1502,,"+336##0312713","2016-01-13 10:50:48.0","2016-01-13 10:50:48.0",12
4520,,"+336##0409137","2010-01-17 04:37:36.0","2010-01-17 04:37:36.0",12
1971,,"+336##0624327","1999-11-17 12:31:05.0","1999-11-17 12:31:05.0",12
2440,,"+336##0305103","2012-04-13 11:04:38.0","2012-04-13 11:04:38.0",12
14043,,"+336##0926667","2015-05-06 01:45:08.0","2015-05-06 01:45:08.0",12
11494,,"+336##0628729","2009-02-14 12:09:44.0","2009-02-14 12:09:44.0",12
14512,,"+336##0094772","2015-11-26 22:14:35.0","2015-11-26 22:14:35.0",12
11963,,"+336##0625069","2023-11-22 07:44:18.0","2023-11-22 07:44:18.0",12
9414,,"+336##0650244","2009-11-14 01:32:37.0","2009-11-14 01:32:37.0",12
12432,,"+336##0571576","2004-09-09 20:39:33.0","2004-09-09 20:39:33.0",12
6865,,"+336##0216981","2001-07-06 23:55:43.0","2001-07-06 23:55:43.0",12
9883,,"+336##0786698","2007-02-05 12:21:20.0","2007-02-05 12:21:20.0",12
4316,,"+336##0219606","2019-11-14 14:56:02.0","2019-11-14 14:56:02.0",12
12901,,"+336##0965148","2001-05-15 22:26:28.0","2001-05-15 22:26:28.0",12
7334,,"+336##0692330","2011-02-25 05:05:16.0","2011-02-25 05:05:16.0",12
10352,,"+336##0195094","2001-01-20 04:39:15.0","2001-01-20 04:39:15.0",12
4785,,"+336##0164639","2014-01-12 09:23:36.0","2014-01-12 09:23:36.0",12
7803,,"+336##0654151","2010-06-24 03:31:37.0","2010-06-24 03:31:37.0",12
2236,,"+336##0868875","2014-10-27 14:15:34.0","2014-10-27 14:15:34.0",12
5254,,"+336##0679422","2008-07-08 21:32:04.0","2008-07-08 21:32:04.0",12
8272,,"+336##0112785","2014-09-16 08:54:30.0","2014-09-16 08:54:30.0",12
2705,,"+336##0982585","2000-02-10 12:02:25.0","2000-02-10 12:02:25.0",12
5723,,"+336##0398071","2020-10-21 01:10:02.0","2020-10-21 01:10:02.0",12
156,,"+336##0959764","2021-02-10 17:23:03.0","2021-02-10 17:23:03.0",12
3174,,"+336##0727245","2005-10-09 15:32:38.0","2005-10-09 15:32:38.0",12
625,,"+336##0116674","2021-06-18 18:40:07.0","2021-06-18 18:40:07.0",12
1094,,"+336##0672373","2012-11-25 21:05:07.0","2012-11-25 21:05:07.0",12
12697,,"+336##0808295","2005-11-05 14:43:32.0","2005-11-05 14:43:32.0",12
10148,,"+336##0829579","2012-05-08 23:18:17.0","2012-05-08 23:18:17.0",12
13166,,"+336##0468958","2001-04-07 15:34:16.0","2001-04-07 15:34:16.0",12
10617,,"+336##0256773","2003-01-21 06:21:43.0","2003-01-21 06:21:43.0",12
13635,,"+336##0447907","2000-03-11 04:10:31.0","2000-03-11 04:10:31.0",12
8068,,"+336##0151065","2020-01-13 12:32:47.0","2020-01-13 12:32:47.0",12
11086,,"+336##0177147","2003-02-22 20:30:46.0","2003-02-22 20:30:46.0",12
5519,,"+336##0563890","2003-03-23 23:50:14.0","2003-03-23 23:50:14.0",12
14104,,"+336##0667753","2002-08-08 06:17:31.0","2002-08-08 06:17:31.0",12
8537,,"+336##0246266","2018-09-23 05:39:54.0","2018-09-23 05:39:54.0",12
2970,,"+336##0797087","2004-09-26 13:33:11.0","2004-09-26 13:33:11.0",12
11555,,"+336##0001714","2017-04-18 17:27:49.0","2017-04-18 17:27:49.0",12
5988,,"+336##0041004","2003-11-08 18:04:22.0","2003-11-08 18:04:22.0",12
9006,,"+336##0011732","2000-05-21 07:34:24.0","2000-05-21 07:34:24.0",12
3439,,"+336##0377951","2013-09-19 21:34:46.0","2013-09-19 21:34:46.0",12
6457,,"+336##0895940","2003-02-08 22:23:36.0","2003-02-08 22:23:36.0",12
890,,"+336##0495185","1997-10-16 03:41:04.0","1997-10-16 03:41:04.0",12
3908,,"+336##0003720","2018-01-21 18:11:41.0","2018-01-21 18:11:41.0",12
6926,,"+336##0200370","2006-09-26 14:23:44.0","2006-09-26 14:23:44.0",12
1359,,"+336##0853078","2010-04-12 06:01:06.0","2010-04-12 06:01:06.0",12
4377,,"+336##0364406","2012-05-24 22:11:40.0","2012-05-24 22:11:40.0",12
1828,,"+336##0118489","1998-04-07 15:15:57.0","1998-04-07 15:15:57.0",12
13900,,"+336##0810715","2003-03-02 11:01:04.0","2003-03-02 11:01:04.0",12
11351,,"+336##0846636","2019-04-01 20:21:21.0","2019-04-01 20:21:21.0",12
14369,,"+336##0625704","2002-01-12 12:05:34.0","2002-01-12 12:05:34.0",12
8802,,"+336##0947342","2003-08-16 06:54:28.0","2003-08-16 06:54:28.0",12
9271,,"+336##0697021","2020-06-01 17:22:27.0","2020-06-01 17:22:27.0",12
12289,,"+336##0470981","2018-09-24 19:04:46.0","2018-09-24 19:04:46.0",12
6722,,"+336##0196779","2004-08-17 13:26:16.0","2004-08-17 13:26:16.0",12
9740,,"+336##0057405","1998-06-14 20:29:07.0","1998-06-14 20:29:07.0",12
4173,,"+336##0613948","2010-09-16 10:02:14.0","2010-09-16 10:02:14.0",12
7191,,"+336##0130324","2009-11-13 22:29:40.0","2009-11-13 22:29:40.0",12
1624,,"+336##0509909","1998-10-04 15:22:26.0","1998-10-04 15:22:26.0",12
10209,,"+336##0284627","2000-09-25 03:59:15.0","2000-09-25 03:59:15.0",12
4642,,"+336##0826072","2002-03-27 05:27:21.0","2002-03-27 05:27:21.0",12
7660,,"+336##0437532","2011-01-09 17:24:17.0","2011-01-09 17:24:17.0",12
2093,,"+336##0544910","2023-03-04 16:31:24.0","2023-03-04 16:31:24.0",12
