"PART_ID","INDV_NAME","INDIV_FIRS_NAME","INDV_STTS_CD","CRTN_DTTM","UPDT_DTTM","EXEC_ID","BIRT_DT","BIRT_CITY","BIRT_CNTR","WRKL_NUM"
8964,"Name29205","FistName29205","Actif","2014-05-13 09:50:31.0","2014-05-13 09:50:31.0",12,"1947-09-04","Ville9","Pays2","NS000029205"
11982,"Name8993","FistName8993","Actif","2002-06-06 02:51:06.0","2002-06-06 02:51:06.0",12,"1982-03-11","Ville4","Pays2","NS000008993"
9433,"Name41761","FistName41761","Actif","1998-04-13 17:37:48.0","1998-04-13 17:37:48.0",12,"1940-02-14","Ville11","Pays1","NS000041761"
12451,"Name35671","FistName35671","Actif","2019-05-05 16:26:07.0","2019-05-05 16:26:07.0",12,"1969-10-09","Ville16","Pays2","NS000035671"
6884,"Name10347","FistName10347","Actif","2004-09-25 03:15:59.0","2004-09-25 03:15:59.0",12,"1978-02-23","Ville3","Pays3","NS000010347"
9902,"Name1614","FistName1614","Actif","1998-10-13 19:02:16.0","1998-10-13 19:02:16.0",12,"1958-09-13","Ville24","Pays1","NS000001614"
4335,"Name18839","FistName18839","Actif","2009-03-24 05:12:50.0","2009-03-24 05:12:50.0",12,"1962-03-26","Ville10","Pays4","NS000018839"
7353,"Name34225","FistName34225","Actif","2008-06-15 12:56:33.0","2008-06-15 12:56:33.0",12,"1978-06-18","Ville9","Pays1","NS000034225"
1786,"Name31411","FistName31411","Actif","2005-10-27 17:53:22.0","2005-10-27 17:53:22.0",12,"1975-06-17","Ville21","Pays2","NS000031411"
10371,"Name13547","FistName13547","Actif","2001-01-25 01:59:58.0","2001-01-25 01:59:58.0",12,"1952-11-06","Ville18","Pays3","NS000013547"
4804,"Name30688","FistName30688","Actif","2022-07-04 17:17:02.0","2022-07-04 17:17:02.0",12,"1931-06-14","Ville12","Pays4","NS000030688"
7822,"Name1035","FistName1035","Actif","2004-07-07 04:38:50.0","2004-07-07 04:38:50.0",12,"1987-07-02","Ville12","Pays1","NS000001035"
2255,"Name1741","FistName1741","Actif","2002-06-02 13:06:18.0","2002-06-02 13:06:18.0",12,"1937-01-16","Ville1","Pays2","NS000001741"
5273,"Name42664","FistName42664","Actif","2001-09-11 02:46:45.0","2001-09-11 02:46:45.0",12,"1986-07-13","Ville11","Pays1","NS000042664"
2724,"Name20095","FistName20095","Actif","1997-11-01 06:30:46.0","1997-11-01 06:30:46.0",12,"1941-01-07","Ville13","Pays2","NS000020095"
5742,"Name4363","FistName4363","Actif","2016-02-11 23:16:20.0","2016-02-11 23:16:20.0",12,"2001-02-25","Ville22","Pays2","NS000004363"
175,"Name3366","FistName3366","Actif","2003-10-03 23:15:11.0","2003-10-03 23:15:11.0",12,"1958-05-18","Ville24","Pays2","NS000003366"
3193,"Name37442","FistName37442","Actif","1999-05-17 10:12:30.0","1999-05-17 10:12:30.0",12,"2000-10-26","Ville16","Pays1","NS000037442"
644,"Name24363","FistName24363","Actif","2014-03-13 14:05:50.0","2014-03-13 14:05:50.0",12,"2001-05-23","Ville10","Pays2","NS000024363"
12247,"Name24547","FistName24547","Actif","2022-09-22 13:03:55.0","2022-09-22 13:03:55.0",12,"2017-10-03","Ville3","Pays2","NS000024547"
12716,"NameMedecin2","FirstNameMedecin2","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
10167,"Name8166","FistName8166","Actif","2004-08-16 05:45:45.0","2004-08-16 05:45:45.0",12,"1978-03-04","Ville4","Pays1","NS000008166"
13185,"Name10320","FistName10320","Actif","2014-03-10 22:32:11.0","2014-03-10 22:32:11.0",12,"1944-06-10","Ville16","Pays3","NS000010320"
7618,"Name46922","FistName46922","Actif","2005-08-27 18:33:44.0","2005-08-27 18:33:44.0",12,"1958-01-06","Ville17","Pays5","NS000046922"
10636,"Name20504","FistName20504","Actif","2012-01-12 16:16:58.0","2012-01-12 16:16:58.0",12,"1938-10-12","Ville2","Pays2","NS000020504"
13654,"Name23926","FistName23926","Actif","2021-01-27 16:01:33.0","2021-01-27 16:01:33.0",12,"2006-03-27","Ville2","Pays1","NS000023926"
8087,"Name7685","FistName7685","Actif","2021-06-07 04:39:26.0","2021-06-07 04:39:26.0",12,"2009-04-26","Ville3","Pays1","NS000007685"
11105,"Name33770","FistName33770","Actif","2008-11-16 08:32:30.0","2008-11-16 08:32:30.0",12,"1988-03-22","Ville5","Pays2","NS000033770"
5538,"Name49320","FistName49320","Actif","2013-05-19 06:01:40.0","2013-05-19 06:01:40.0",12,"1988-06-12","Ville3","Pays1","NS000049320"
8556,"Name19084","FistName19084","Actif","2005-01-12 07:19:53.0","2005-01-12 07:19:53.0",12,"2000-05-19","Ville20","Pays2","NS000019084"
2989,"Name29153","FistName29153","Actif","2022-01-19 02:31:59.0","2022-01-19 02:31:59.0",12,"1946-10-25","Ville5","Pays1","NS000029153"
11574,"Name46404","FistName46404","Actif","2012-05-23 08:19:27.0","2012-05-23 08:19:27.0",12,"1950-03-21","Ville8","Pays2","NS000046404"
6007,"Name18817","FistName18817","Actif","2011-04-22 14:05:38.0","2011-04-22 14:05:38.0",12,"1958-03-15","Ville20","Pays3","NS000018817"
440,"Name15035","FistName15035","Actif","2021-10-13 09:50:39.0","2021-10-13 09:50:39.0",12,"1998-05-06","Ville17","Pays1","NS000015035"
9025,"Name31053","FistName31053","Actif","2014-11-27 13:03:36.0","2014-11-27 13:03:36.0",12,"1988-11-11","Ville4","Pays2","NS000031053"
3458,"Name48165","FistName48165","Actif","2023-01-26 14:24:27.0","2023-01-26 14:24:27.0",12,"1972-09-02","Ville7","Pays2","NS000048165"
6476,"Name45301","FistName45301","Actif","2002-06-27 21:52:41.0","2002-06-27 21:52:41.0",12,"1969-05-15","Ville20","Pays1","NS000045301"
909,"Name36968","FistName36968","Actif","2017-08-07 15:38:57.0","2017-08-07 15:38:57.0",12,"1990-11-18","Ville23","Pays1","NS000036968"
3927,"Name8150","FistName8150","Actif","2012-06-03 22:21:33.0","2012-06-03 22:21:33.0",12,"1981-07-23","Ville21","Pays2","NS000008150"
1378,"Name4087","FistName4087","Actif","2007-10-04 18:35:34.0","2007-10-04 18:35:34.0",12,"1931-08-10","Ville1","Pays1","NS000004087"
4396,"Name20403","FistName20403","Actif","2020-07-13 05:01:42.0","2020-07-13 05:01:42.0",12,"1946-08-07","Ville20","Pays2","NS000020403"
1847,"Name34523","FistName34523","Actif","2013-03-04 01:30:59.0","2013-03-04 01:30:59.0",12,"1933-03-08","Ville13","Pays2","NS000034523"
13450,"Name17677","FistName17677","Actif","2014-09-15 21:56:58.0","2014-09-15 21:56:58.0",12,"1976-11-14","Ville3","Pays2","NS000017677"
13919,"Name30957","FistName30957","Actif","2014-10-02 08:11:48.0","2014-10-02 08:11:48.0",12,"1985-06-07","Ville11","Pays1","NS000030957"
11370,"Name40620","FistName40620","Actif","2005-01-05 19:20:47.0","2005-01-05 19:20:47.0",12,"1996-10-07","Ville24","Pays3","NS000040620"
14388,"Name44845","FistName44845","Actif","2002-04-07 17:11:20.0","2002-04-07 17:11:20.0",12,"1980-02-21","Ville2","Pays1","NS000044845"
8821,"Name25610","FistName25610","Actif","1999-01-14 17:44:50.0","1999-01-14 17:44:50.0",12,"1975-05-22","Ville10","Pays2","NS000025610"
11839,"Name598","FistName598","Actif","2000-06-08 06:37:35.0","2000-06-08 06:37:35.0",12,"1966-01-23","Ville6","Pays1","NS000000598"
6272,"Name33693","FistName33693","Actif","2020-03-02 08:01:21.0","2020-03-02 08:01:21.0",12,"1973-06-10","Ville4","Pays1","NS000033693"
9290,"Name37927","FistName37927","Actif","2019-08-18 20:13:35.0","2019-08-18 20:13:35.0",12,"1947-04-24","Ville25","Pays2","NS000037927"
12308,"Name27798","FistName27798","Actif","2010-08-22 22:24:52.0","2010-08-22 22:24:52.0",12,"1931-03-23","Ville11","Pays1","NS000027798"
6741,"Name3375","FistName3375","Actif","2019-01-07 18:54:49.0","2019-01-07 18:54:49.0",12,"1943-05-14","Ville24","Pays1","NS000003375"
9759,"NameMedecin15","FirstNameMedecin15","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
4192,"Name14886","FistName14886","Actif","2007-06-05 16:10:51.0","2007-06-05 16:10:51.0",12,"1986-05-07","Ville13","Pays2","NS000014886"
7210,"Name25993","FistName25993","Actif","2021-01-12 15:05:48.0","2021-01-12 15:05:48.0",12,"1995-08-06","Ville14","Pays2","NS000025993"
1643,"Name21524","FistName21524","Actif","2003-04-19 20:58:43.0","2003-04-19 20:58:43.0",12,"1992-08-19","Ville1","Pays2","NS000021524"
10228,"Name9656","FistName9656","Actif","2019-08-15 15:42:07.0","2019-08-15 15:42:07.0",12,"1941-08-26","Ville4","Pays1","NS000009656"
4661,"Name26814","FistName26814","Actif","2005-10-18 01:36:20.0","2005-10-18 01:36:20.0",12,"1931-04-10","Ville23","Pays2","NS000026814"
7679,"Name49917","FistName49917","Actif","2018-02-08 07:29:18.0","2018-02-08 07:29:18.0",12,"1935-08-03","Ville1","Pays3","NS000049917"
2112,"Name49567","FistName49567","Actif","2014-08-27 20:04:23.0","2014-08-27 20:04:23.0",12,"1973-05-01","Ville1","Pays3","NS000049567"
5130,"Name39119","FistName39119","Actif","1997-01-14 10:51:31.0","1997-01-14 10:51:31.0",12,"1935-03-25","Ville18","Pays2","NS000039119"
2581,"Name14218","FistName14218","Actif","2011-07-05 05:43:36.0","2011-07-05 05:43:36.0",12,"1994-05-02","Ville25","Pays1","NS000014218"
32,"NameMedecin31","FirstNameMedecin31","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
3050,"Name31408","FistName31408","Actif","2017-08-15 13:20:57.0","2017-08-15 13:20:57.0",12,"1943-07-11","Ville17","Pays3","NS000031408"
501,"Name18218","FistName18218","Actif","2016-04-06 20:44:26.0","2016-04-06 20:44:26.0",12,"1961-06-04","Ville6","Pays2","NS000018218"
12104,"Name16650","FistName16650","Actif","1998-06-27 12:37:04.0","1998-06-27 12:37:04.0",12,"1974-05-17","Ville10","Pays2","NS000016650"
12573,"Name42048","FistName42048","Actif","2006-08-15 11:24:33.0","2006-08-15 11:24:33.0",12,"1955-07-18","Ville21","Pays2","NS000042048"
10024,"Name4280","FistName4280","Actif","2000-11-06 19:56:46.0","2000-11-06 19:56:46.0",12,"1946-09-04","Ville3","Pays2","NS000004280"
13042,"Name6153","FistName6153","Actif","2016-11-01 16:48:12.0","2016-11-01 16:48:12.0",12,"1964-01-10","Ville13","Pays3","NS000006153"
7475,"Name40534","FistName40534","Actif","2000-02-02 15:22:08.0","2000-02-02 15:22:08.0",12,"1971-11-01","Ville8","Pays1","NS000040534"
10493,"Name16505","FistName16505","Actif","2022-08-06 09:13:38.0","2022-08-06 09:13:38.0",12,"1935-09-22","Ville5","Pays1","NS000016505"
4926,"Name33802","FistName33802","Actif","2018-03-15 14:41:22.0","2018-03-15 14:41:22.0",12,"1984-11-02","Ville16","Pays1","NS000033802"
13511,"Name20107","FistName20107","Actif","2006-01-09 18:57:28.0","2006-01-09 18:57:28.0",12,"1942-09-01","Ville18","Pays3","NS000020107"
7944,"Name4008","FistName4008","Actif","2022-06-06 05:29:51.0","2022-06-06 05:29:51.0",12,"1989-03-10","Ville13","Pays3","NS000004008"
10962,"Name29805","FistName29805","Actif","2023-11-27 01:38:52.0","2023-11-27 01:38:52.0",12,"1968-03-16","Ville1","Pays2","NS000029805"
5395,"Name45714","FistName45714","Actif","2005-01-04 06:14:44.0","2005-01-04 06:14:44.0",12,"1959-07-07","Ville22","Pays2","NS000045714"
8413,"Name15465","FistName15465","Actif","2011-01-07 14:26:39.0","2011-01-07 14:26:39.0",12,"1940-10-04","Ville1","Pays2","NS000015465"
2846,"Name24023","FistName24023","Actif","2000-01-11 21:08:06.0","2000-01-11 21:08:06.0",12,"1932-10-09","Ville5","Pays3","NS000024023"
5864,"Name11293","FistName11293","Actif","2000-08-23 23:54:32.0","2000-08-23 23:54:32.0",12,"1944-09-22","Ville6","Pays3","NS000011293"
297,"Name9590","FistName9590","Actif","2000-02-11 16:04:56.0","2000-02-11 16:04:56.0",12,"1938-02-20","Ville10","Pays2","NS000009590"
8882,"Name27206","FistName27206","Actif","2016-10-03 12:59:40.0","2016-10-03 12:59:40.0",12,"2005-03-13","Ville13","Pays2","NS000027206"
3315,"Name42237","FistName42237","Actif","2004-01-01 13:35:52.0","2004-01-01 13:35:52.0",12,"1952-05-14","Ville6","Pays3","NS000042237"
6333,"Name37894","FistName37894","Actif","1997-11-16 22:44:35.0","1997-11-16 22:44:35.0",12,"1974-02-06","Ville11","Pays3",
766,"Name30503","FistName30503","Actif","2016-06-07 17:42:28.0","2016-06-07 17:42:28.0",12,"1989-08-07","Ville9","Pays2","NS000030503"
3784,"Name4328","FistName4328","Actif","2006-01-03 13:09:04.0","2006-01-03 13:09:04.0",12,"1965-10-20","Ville21","Pays3","NS000004328"
1235,"NameMedecin40","FirstNameMedecin40","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
1704,"Name25970","FistName25970","Actif","2003-02-17 10:54:54.0","2003-02-17 10:54:54.0",12,"1961-10-03","Ville8","Pays2","NS000025970"
13307,"Name13609","FistName13609","Actif","2011-08-03 04:47:37.0","2011-08-03 04:47:37.0",12,"1949-05-20","Ville16","Pays1","NS000013609"
10758,"Name24000","FistName24000","Actif","2003-01-21 09:43:24.0","2003-01-21 09:43:24.0",12,"2012-09-27","Ville10","Pays2","NS000024000"
13776,"Name27311","FistName27311","Actif","2006-07-07 05:11:58.0","2006-07-07 05:11:58.0",12,"2009-06-01","Ville19","Pays4","NS000027311"
11227,"Name37208","FistName37208","Actif","2021-06-22 17:37:44.0","2021-06-22 17:37:44.0",12,"1974-06-12","Ville4","Pays2","NS000037208"
14245,"Name40364","FistName40364","Actif","2015-11-15 20:48:58.0","2015-11-15 20:48:58.0",12,"1993-07-17","Ville3","Pays2","NS000040364"
8678,"Name22108","FistName22108","Actif","2009-05-06 01:10:24.0","2009-05-06 01:10:24.0",12,"1987-06-21","Ville12","Pays2","NS000022108"
11696,"Name49292","FistName49292","Actif","2009-10-16 01:46:54.0","2009-10-16 01:46:54.0",12,"1938-06-22","Ville9","Pays1","NS000049292"
6129,"Name25016","FistName25016","Actif","2004-09-11 18:37:45.0","2004-09-11 18:37:45.0",12,"1944-11-08","Ville6","Pays3","NS000025016"
9147,"Name33646","FistName33646","Actif","2002-05-10 05:29:40.0","2002-05-10 05:29:40.0",12,"1957-05-27","Ville3","Pays1","NS000033646"
3580,"NameMedecin75","FirstNameMedecin75","Actif","2015-08-02 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
12165,"Name19755","FistName19755","Actif","2009-08-18 22:50:05.0","2009-08-18 22:50:05.0",12,"1971-04-01","Ville11","Pays4","NS000019755"
6598,"NameMedecin28","FirstNameMedecin28","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
9616,"Name46220","FistName46220","Actif","2010-09-18 12:36:11.0","2010-09-18 12:36:11.0",12,"1948-10-17","Ville5","Pays4","NS000046220"
4049,"Name11469","FistName11469","Actif","2006-01-04 08:49:02.0","2006-01-04 08:49:02.0",12,"1946-03-08","Ville2","Pays2",
7067,"Name19654","FistName19654","Actif","2001-09-08 15:21:37.0","2001-09-08 15:21:37.0",12,"2011-05-15","Ville24","Pays1","NS000019654"
1500,"Name12533","FistName12533","Actif","2013-01-10 21:59:55.0","2013-01-10 21:59:55.0",12,"1984-06-11","Ville23","Pays2","NS000012533"
4518,"Name23741","FistName23741","Actif","2012-04-24 03:27:06.0","2012-04-24 03:27:06.0",12,"2008-03-26","Ville12","Pays1","NS000023741"
7536,"Name43232","FistName43232","Actif","2019-10-11 23:52:22.0","2019-10-11 23:52:22.0",12,"2010-02-16","Ville13","Pays1","NS000043232"
1969,"Name41102","FistName41102","Actif","1998-11-25 15:57:14.0","1998-11-25 15:57:14.0",12,"1988-03-19","Ville10","Pays3","NS000041102"
4987,"Name35052","FistName35052","Actif","2015-10-03 16:22:44.0","2015-10-03 16:22:44.0",12,"1976-06-01","Ville18","Pays2","NS000035052"
2438,"Name9448","FistName9448","Actif","2001-04-20 03:33:57.0","2001-04-20 03:33:57.0",12,"1933-07-24","Ville8","Pays1","NS000009448"
358,"Name11941","FistName11941","Actif","2014-09-16 08:54:30.0","2014-09-16 08:54:30.0",12,"2009-11-15","Ville1","Pays3","NS000011941"
14510,"Name47824","FistName47824","Actif","2020-11-18 02:29:22.0","2020-11-18 02:29:22.0",12,"1930-09-01","Ville20","Pays3","NS000047824"
11961,"Name7827","FistName7827","Actif","2003-11-13 17:24:11.0","2003-11-13 17:24:11.0",12,"1998-04-13","Ville21","Pays1","NS000007827"
9412,"Name41086","FistName41086","Actif","2007-03-09 18:50:09.0","2007-03-09 18:50:09.0",12,"1948-07-21","Ville3","Pays2","NS000041086"
12430,"Name34382","FistName34382","Actif","2004-05-17 06:55:56.0","2004-05-17 06:55:56.0",12,"1963-11-18","Ville24","Pays1","NS000034382"
9881,"Name944","FistName944","Actif","2012-09-27 01:39:17.0","2012-09-27 01:39:17.0",12,"1990-04-27","Ville6","Pays2","NS000000944"
12899,"Name2318","FistName2318","Actif","2020-11-27 13:48:21.0","2020-11-27 13:48:21.0",12,"1999-11-08","Ville22","Pays3","NS000002318"
7332,"Name32467","FistName32467","Actif","2014-05-25 16:14:19.0","2014-05-25 16:14:19.0",12,"2014-05-27","Ville12","Pays3","NS000032467"
10350,"Name13019","FistName13019","Actif","2018-10-23 07:29:41.0","2018-10-23 07:29:41.0",12,"1994-03-12","Ville18","Pays2","NS000013019"
4783,"Name30235","FistName30235","Actif","2021-04-24 09:04:54.0","2021-04-24 09:04:54.0",12,"2015-09-17","Ville21","Pays2","NS000030235"
13368,"Name15570","FistName15570","Actif","2004-10-13 15:26:05.0","2004-10-13 15:26:05.0",12,"1978-01-27","Ville19","Pays1",
7801,"Name595","FistName595","Actif","2006-01-18 01:04:59.0","2006-01-18 01:04:59.0",12,"1933-09-21","Ville4","Pays2","NS000000595"
10819,"Name25876","FistName25876","Actif","2020-06-12 10:14:59.0","2020-06-12 10:14:59.0",12,"1933-05-04","Ville11","Pays2","NS000025876"
5252,"Name42086","FistName42086","Actif","2006-02-27 08:26:53.0","2006-02-27 08:26:53.0",12,"1971-03-23","Ville24","Pays1","NS000042086"
8270,"Name11881","FistName11881","Actif","2022-03-10 05:58:35.0","2022-03-10 05:58:35.0",12,"2013-11-22","Ville11","Pays4","NS000011881"
2703,"Name19179","FistName19179","Actif","2007-02-11 05:28:49.0","2007-02-11 05:28:49.0",12,"2015-08-22","Ville13","Pays3","NS000019179"
5721,"Name3383","FistName3383","Actif","2019-09-02 11:25:24.0","2019-09-02 11:25:24.0",12,"1989-08-12","Ville25","Pays2","NS000003383"
154,"Name2102","FistName2102","Actif","2020-06-17 20:14:05.0","2020-06-17 20:14:05.0",12,"1949-03-08","Ville21","Pays2","NS000002102"
3172,"Name36561","FistName36561","Actif","2002-02-17 11:42:05.0","2002-02-17 11:42:05.0",12,"1941-07-23","Ville14","Pays1","NS000036561"
6190,"Name28949","FistName28949","Actif","2001-01-21 20:34:34.0","2001-01-21 20:34:34.0",12,"1984-05-01","Ville22","Pays3","NS000028949"
623,"Name23546","FistName23546","Actif","2019-03-04 11:17:57.0","2019-03-04 11:17:57.0",12,"1982-04-09","Ville24","Pays1","NS000023546"
3641,"Name903","FistName903","Actif","2000-11-06 08:20:34.0","2000-11-06 08:20:34.0",12,"1963-05-01","Ville21","Pays1","NS000000903"
1092,"Name45223","FistName45223","Actif","2001-04-14 04:53:46.0","2001-04-14 04:53:46.0",12,"1959-03-14","Ville10","Pays2","NS000045223"
1561,"Name16461","FistName16461","Actif","2019-08-20 08:18:59.0","2019-08-20 08:18:59.0",12,"1938-05-02","Ville15","Pays2","NS000016461"
13164,"Name9580","FistName9580","Actif","2000-10-13 02:17:55.0","2000-10-13 02:17:55.0",12,"1992-08-25","Ville6","Pays2","NS000009580"
10615,"Name19905","FistName19905","Actif","2004-01-17 18:28:41.0","2004-01-17 18:28:41.0",12,"1962-02-12","Ville5","Pays4","NS000019905"
13633,"Name23324","FistName23324","Actif","2017-02-13 13:28:19.0","2017-02-13 13:28:19.0",12,"2016-10-03","Ville24","Pays2","NS000023324"
8066,"Name6960","FistName6960","Actif","2023-03-07 03:56:19.0","2023-03-07 03:56:19.0",12,"1930-01-04","Ville11","Pays2","NS000006960"
11084,"Name33107","FistName33107","Actif","2005-03-18 14:47:47.0","2005-03-18 14:47:47.0",12,"1936-06-20","Ville23","Pays2","NS000033107"
14102,"Name36187","FistName36187","Actif","2007-05-08 13:46:13.0","2007-05-08 13:46:13.0",12,"1939-01-27","Ville25","Pays1","NS000036187"
8535,"Name18539","FistName18539","Actif","2008-04-17 13:47:54.0","2008-04-17 13:47:54.0",12,"1956-10-26","Ville18","Pays1","NS000018539"
11553,"Name45695","FistName45695","Actif","2003-10-23 23:44:13.0","2003-10-23 23:44:13.0",12,"1997-06-08","Ville2","Pays2","NS000045695"
5986,"Name17568","FistName17568","Actif","2010-07-25 03:44:24.0","2010-07-25 03:44:24.0",12,"1963-04-02","Ville22","Pays3","NS000017568"
9004,"Name30350","FistName30350","Actif","2010-01-03 13:14:30.0","2010-01-03 13:14:30.0",12,"2001-04-09","Ville16","Pays1","NS000030350"
3437,"Name47326","FistName47326","Actif","2004-04-02 06:08:23.0","2004-04-02 06:08:23.0",12,"2012-02-04","Ville4","Pays2","NS000047326"
12022,"Name11508","FistName11508","Actif","1997-04-10 01:49:39.0","1997-04-10 01:49:39.0",12,"1948-07-24","Ville16","Pays1","NS000011508"
6455,"Name44008","FistName44008","Actif","2021-06-24 06:28:24.0","2021-06-24 06:28:24.0",12,"1946-02-15","Ville5","Pays2","NS000044008"
9473,"Name43095","FistName43095","Actif","1998-06-18 06:38:07.0","1998-06-18 06:38:07.0",12,"1971-06-12","Ville23","Pays2","NS000043095"
3906,"Name7630","FistName7630","Actif","2017-09-07 07:14:05.0","2017-09-07 07:14:05.0",12,"2006-06-24","Ville10","Pays1","NS000007630"
6924,"Name11889","FistName11889","Actif","2006-07-25 18:21:43.0","2006-07-25 18:21:43.0",12,"1944-05-18","Ville23","Pays1","NS000011889"
1357,"Name3366","FistName3366","Actif","2003-10-03 23:15:11.0","2003-10-03 23:15:11.0",12,"1958-05-18","Ville24","Pays2","NS000003366"
4375,"Name19744","FistName19744","Actif","1998-06-20 01:43:27.0","1998-06-20 01:43:27.0",12,"1947-04-21","Ville14","Pays1","NS000019744"
7393,"Name36714","FistName36714","Actif","2017-09-12 20:54:51.0","2017-09-12 20:54:51.0",12,"1967-01-22","Ville7","Pays1","NS000036714"
1826,"Name33167","FistName33167","Actif","1997-09-12 02:56:34.0","1997-09-12 02:56:34.0",12,"1998-08-14","Ville20","Pays2","NS000033167"
4844,"Name31762","FistName31762","Actif","2000-09-04 17:09:39.0","2000-09-04 17:09:39.0",12,"1934-10-22","Ville8","Pays1","NS000031762"
2295,"Name3215","FistName3215","Actif","2006-02-14 19:19:17.0","2006-02-14 19:19:17.0",12,"1974-04-27","Ville14","Pays2","NS000003215"
13898,"Name30438","FistName30438","Actif","1998-05-24 03:23:04.0","1998-05-24 03:23:04.0",12,"1962-07-19","Ville10","Pays1","NS000030438"
215,"Name5219","FistName5219","Actif","1997-03-13 07:20:38.0","1997-03-13 07:20:38.0",12,"1936-07-01","Ville12","Pays1","NS000005219"
14367,"Name44342","FistName44342","Actif","1998-09-04 03:49:42.0","1998-09-04 03:49:42.0",12,"1992-08-21","Ville5","Pays2","NS000044342"
11818,"NameMedecin91","FirstNameMedecin91","Actif","2019-06-02 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
9269,"Name37187","FistName37187","Actif","2023-10-24 23:24:22.0","2023-10-24 23:24:22.0",12,"1932-03-19","Ville16","Pays3","NS000037187"
12287,"Name26831","FistName26831","Actif","2003-11-25 19:51:09.0","2003-11-25 19:51:09.0",12,"1937-03-02","Ville22","Pays2","NS000026831"
9738,"Name49828","FistName49828","Actif","1999-01-02 07:12:13.0","1999-01-02 07:12:13.0",12,"1975-08-18","Ville16","Pays1","NS000049828"
12756,"NameMedecin42","FirstNameMedecin42","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
7189,"Name24697","FistName24697","Actif","1999-07-16 08:52:35.0","1999-07-16 08:52:35.0",12,"1994-02-19","Ville14","Pays1","NS000024697"
10207,"Name9027","FistName9027","Actif","2015-02-15 11:51:30.0","2015-02-15 11:51:30.0",12,"1975-11-27","Ville14","Pays3","NS000009027"
4640,"Name26327","FistName26327","Actif","2021-11-09 21:32:35.0","2021-11-09 21:32:35.0",12,"1942-08-26","Ville11","Pays1","NS000026327"
7658,"Name48855","FistName48855","Actif","2012-08-18 04:49:23.0","2012-08-18 04:49:23.0",12,"2007-05-08","Ville16","Pays1","NS000048855"
2091,"Name48611","FistName48611","Actif","2018-06-03 02:11:41.0","2018-06-03 02:11:41.0",12,"1995-07-01","Ville23","Pays1","NS000048611"
10676,"Name21659","FistName21659","Actif","2018-05-06 07:56:29.0","2018-05-06 07:56:29.0",12,"1987-06-10","Ville14","Pays3","NS000021659"
5109,"Name38295","FistName38295","Actif","2014-09-23 23:29:40.0","2014-09-23 23:29:40.0",12,"1941-11-02","Ville21","Pays1","NS000038295"
8127,"Name8558","FistName8558","Actif","2002-04-09 23:33:28.0","2002-04-09 23:33:28.0",12,"1941-10-11","Ville24","Pays2","NS000008558"
2560,"Name13414","FistName13414","Actif","2009-06-22 20:10:31.0","2009-06-22 20:10:31.0",12,"1983-05-23","Ville6","Pays1","NS000013414"
5578,"NameMedecin16","FirstNameMedecin16","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
11,"NameMedecin10","FirstNameMedecin10","Actif","1999-03-01 00:00:00.0","2024-02-23 00:00:00.0",12,,,,
3029,"Name30520","FistName30520","Actif","2023-03-12 14:39:20.0","2023-03-12 14:39:20.0",12,"1949-07-06","Ville13","Pays1","NS000030520"
6047,"Name20961","FistName20961","Actif","1997-06-12 16:11:30.0","1997-06-12 16:11:30.0",12,"1951-08-01","Ville16","Pays1","NS000020961"
480,"Name17148","FistName17148","Actif","2005-01-03 10:01:28.0","2005-01-03 10:01:28.0",12,"1945-06-21","Ville15","Pays1","NS000017148"
3498,"Name49580","FistName49580","Actif","2011-11-12 20:43:44.0","2011-11-12 20:43:44.0",12,"1969-04-18","Ville16","Pays2","NS000049580"
949,"Name38838","FistName38838","Actif","2006-01-07 06:09:16.0","2006-01-07 06:09:16.0",12,"1981-05-08","Ville7","Pays3","NS000038838"
13021,"Name5523","FistName5523","Actif","1998-10-22 13:50:28.0","1998-10-22 13:50:28.0",12,"2005-04-24","Ville6","Pays4","NS000005523"
10472,"Name15982","FistName15982","Actif","2007-03-26 02:19:25.0","2007-03-26 02:19:25.0",12,"1995-07-20","Ville4","Pays1","NS000015982"
13490,"Name19444","FistName19444","Actif","2023-10-12 10:39:35.0","2023-10-12 10:39:35.0",12,"2012-11-23","Ville24","Pays3","NS000019444"
7923,"Name3622","FistName3622","Actif","2010-08-03 17:05:02.0","2010-08-03 17:05:02.0",12,"1978-09-16","Ville25","Pays2","NS000003622"
10941,"Name29239","FistName29239","Actif","2020-04-19 05:26:03.0","2020-04-19 05:26:03.0",12,"1973-05-21","Ville14","Pays3","NS000029239"
13959,"Name32538","FistName32538","Actif","1997-05-06 13:08:06.0","1997-05-06 13:08:06.0",12,"1950-01-04","Ville16","Pays2","NS000032538"
8392,"Name14882","FistName14882","Actif","2002-11-24 12:25:48.0","2002-11-24 12:25:48.0",12,"1972-08-08","Ville1","Pays2","NS000014882"
