"PART_ID","STRT_NUM","STRT_DSC","COMP_STRT","POST_CD","CITY_NAME","CNTR_NAME","STRT_VALD_DTTM","END_VALD_DTTM","EXEC_ID"
11286,"95","NomVoie6738613",,"#4031","Ville20","Pays2","1997-01-13 12:38:46.0","1997-01-13 12:38:46.0",12
5719,"14","NomVoie63293",,"#6752","Ville3","Pays4","2014-06-03 02:44:39.0","2014-06-03 02:44:39.0",12
8737,"75","NomVoie9123504",,"#3288","Ville1","Pays2","1999-05-18 23:34:23.0","1999-05-18 23:34:23.0",12
3170,"80","NomVoie7636555",,"#1884","Ville23","Pays1","2012-06-19 11:19:25.0","2012-06-19 11:19:25.0",12
6188,"9","NomVoie028801",,"#2598","Ville4","Pays2","2018-08-20 12:36:56.0","2018-08-20 12:36:56.0",12
621,"31","NomVoie8923488",,"#9586","Ville1","Pays1","2007-03-20 16:35:41.0","2007-03-20 16:35:41.0",12
3639,"7","NomVoie46879",,"#1687","Ville10","Pays3","2008-01-13 17:14:06.0","2008-01-13 17:14:06.0",12
1090,"10","NomVoie4145139",,"#6297","Ville22","Pays1","2021-09-21 19:10:26.0","2021-09-21 19:10:26.0",12
4108,"7","NomVoie6912837",,"#3406","Ville18","Pays1","1997-03-21 14:20:48.0","1997-03-21 14:20:48.0",12
1559,"70","NomVoie2616330",,"#9494","Ville20","Pays4","2010-02-05 09:31:47.0","2010-02-05 09:31:47.0",12
13631,"68","NomVoie3923270",,"#6001","Ville8","Pays1","2010-10-07 06:27:24.0","2010-10-07 06:27:24.0",12
11082,"90","NomVoie2833086",,"#6874","Ville24","Pays1","2015-07-10 19:11:34.0","2015-07-10 19:11:34.0",12
14100,"54","NomVoie3736173",,"#3769","Ville19","Pays1","2021-11-22 11:03:04.0","2021-11-22 11:03:04.0",12
8533,"73","NomVoie4218510",,"#1627","Ville7","Pays2","2021-04-19 23:51:27.0","2021-04-19 23:51:27.0",12
11551,"59","NomVoie1445600",,"#8947","Ville1","Pays3","2013-04-02 01:26:33.0","2013-04-02 01:26:33.0",12
14569,"66","NomVoie1249781",,"#8774","Ville5","Pays2","2022-04-15 10:51:34.0","2022-04-15 10:51:34.0",12
9002,"95","NomVoie1130278",,"#7824","Ville21","Pays2","2013-01-12 03:36:42.0","2013-01-12 03:36:42.0",12
12020,"9","NomVoie6211412",,"#0947","Ville15","Pays1","2020-03-27 20:24:09.0","2020-03-27 20:24:09.0",12
6453,"72","NomVoie843950",,"#2352","Ville16","Pays3","2006-07-16 09:04:19.0","2006-07-16 09:04:19.0",12
9471,"55","NomVoie9842994",,"#8241","Ville1","Pays1","2014-01-26 06:09:07.0","2014-01-26 06:09:07.0",12
3904,"88","NomVoie667557",,"#6682","Ville15","Pays2","2007-07-07 22:06:06.0","2007-07-07 22:06:06.0",12
12489,"74","NomVoie6937436",,"#4818","Ville3","Pays1","2022-06-23 16:20:13.0","2022-06-23 16:20:13.0",12
6922,"50","NomVoie3611775",,"#8234","Ville6","Pays2","2005-08-18 20:50:04.0","2005-08-18 20:50:04.0",12
1355,"26","NomVoie763305",,"#1743","Ville23","Pays2","2017-07-15 10:41:23.0","2017-07-15 10:41:23.0",12
9940,"75","NomVoie972316",,"#2962","Ville16","Pays1","2022-02-01 06:09:56.0","2022-02-01 06:09:56.0",12
4373,"49","NomVoie8719658",,"#7542","Ville1","Pays2","2018-11-18 12:46:35.0","2018-11-18 12:46:35.0",12
7391,"50","NomVoie7336639",,"#6957","Ville23","Pays1","2021-11-11 11:46:56.0","2021-11-11 11:46:56.0",12
1824,"77","NomVoie9532980",,"#5443","Ville6","Pays2","2002-10-09 19:18:49.0","2002-10-09 19:18:49.0",12
4842,"98","NomVoie9131735",,"#5994","Ville23","Pays1","1999-10-15 12:16:37.0","1999-10-15 12:16:37.0",12
2293,"91","NomVoie103142",,"#6179","Ville12","Pays2","2014-11-17 22:59:15.0","2014-11-17 22:59:15.0",12
5311,"68","NomVoie4243650",,"#5604","Ville14","Pays1","2021-01-25 19:57:54.0","2021-01-25 19:57:54.0",12
2762,"60","NomVoie2521617",,"#7237","Ville4","Pays1","2010-04-16 19:55:47.0","2010-04-16 19:55:47.0",12
213,"43","NomVoie85077",,"#7488","Ville18","Pays3","2013-10-10 20:14:34.0","2013-10-10 20:14:34.0",12
14365,"32","NomVoie9544307",,"#4265","Ville5","Pays2","2010-06-05 10:02:04.0","2010-06-05 10:02:04.0",12
12285,"40","NomVoie9226697",,"#0032","Ville2","Pays3","2023-04-20 09:27:36.0","2023-04-20 09:27:36.0",12
9736,"36","NomVoie2749755",,"#2071","Ville8","Pays3","2009-10-13 04:21:04.0","2009-10-13 04:21:04.0",12
7187,"77","NomVoie1924659",,"#0414","Ville21","Pays2","2004-06-16 14:38:14.0","2004-06-16 14:38:14.0",12
10205,"25","NomVoie838943",,"#7210","Ville9","Pays4","2000-10-24 05:39:30.0","2000-10-24 05:39:30.0",12
13223,"25","NomVoie9711069",,"#4427","Ville15","Pays3","2003-01-22 16:13:04.0","2003-01-22 16:13:04.0",12
7656,"30","NomVoie9848726",,"#3959","Ville18","Pays3","2023-05-09 09:57:11.0","2023-05-09 09:57:11.0",12
10674,"71","NomVoie4621630",,"#2791","Ville12","Pays1","2022-10-14 13:30:01.0","2022-10-14 13:30:01.0",12
5107,"24","NomVoie1038242",,"#1607","Ville12","Pays2","2012-10-12 17:05:46.0","2012-10-12 17:05:46.0",12
8125,"90","NomVoie538505",,"#9442","Ville2","Pays3","2004-09-22 16:52:15.0","2004-09-22 16:52:15.0",12
2558,"96","NomVoie9713386",,"#0904","Ville17","Pays1","2018-11-15 14:59:04.0","2018-11-15 14:59:04.0",12
11143,"42","NomVoie1834855",,"#9192","Ville3","Pays2","2021-09-16 11:11:52.0","2021-09-16 11:11:52.0",12
8594,"78","NomVoie820035",,"#1378","Ville10","Pays2","2012-03-25 13:36:47.0","2012-03-25 13:36:47.0",12
3027,"60","NomVoie5030474",,"#4649","Ville23","Pays1","2018-01-01 13:12:34.0","2018-01-01 13:12:34.0",12
6045,"71","NomVoie8120838",,"#3823","Ville25","Pays1","2002-10-08 16:49:40.0","2002-10-08 16:49:40.0",12
478,"0","NomVoie8617054",,"#7984","Ville8","Pays1","2011-01-22 21:53:03.0","2011-01-22 21:53:03.0",12
3496,"61","NomVoie1649460",,"#6892","Ville21","Pays3","1997-01-08 16:58:55.0","1997-01-08 16:58:55.0",12
947,"44","NomVoie4438787",,"#1614","Ville25","Pays2","2000-11-10 08:19:22.0","2000-11-10 08:19:22.0",12
3965,"75","NomVoie169521",,"#4513","Ville11","Pays2","2000-01-05 04:27:07.0","2000-01-05 04:27:07.0",12
1416,"50","NomVoie646630",,"#7101","Ville24","Pays2","2020-07-18 04:12:37.0","2020-07-18 04:12:37.0",12
13019,"98","NomVoie365453",,"#9091","Ville15","Pays3","1997-11-09 13:23:59.0","1997-11-09 13:23:59.0",12
13488,"33","NomVoie3719297",,"#6620","Ville5","Pays2","2016-05-15 07:36:05.0","2016-05-15 07:36:05.0",12
10939,"94","NomVoie4329229",,"#6718","Ville1","Pays1","2019-02-14 23:28:16.0","2019-02-14 23:28:16.0",12
13957,"60","NomVoie4032473",,"#7199","Ville25","Pays1","2015-05-08 02:26:35.0","2015-05-08 02:26:35.0",12
8390,"58","NomVoie9814868",,"#2548","Ville9","Pays1","2020-05-27 05:28:12.0","2020-05-27 05:28:12.0",12
11408,"78","NomVoie2641621",,"#7791","Ville24","Pays2","2022-01-23 12:28:49.0","2022-01-23 12:28:49.0",12
5841,"55","NomVoie5710161",,"#7390","Ville17","Pays1","1998-01-07 03:01:07.0","1998-01-07 03:01:07.0",12
14426,"58","NomVoie6345841",,"#2522","Ville4","Pays4","1999-02-22 07:33:02.0","1999-02-22 07:33:02.0",12
8859,"77","NomVoie9226608",,"#5884","Ville2","Pays2","2015-05-21 01:54:54.0","2015-05-21 01:54:54.0",12
11877,"10","NomVoie403203",,"#3609","Ville25","Pays1","2010-11-18 17:56:02.0","2010-11-18 17:56:02.0",12
6310,"95","NomVoie4236156",,"#8005","Ville25","Pays2","2015-05-15 22:13:14.0","2015-05-15 22:13:14.0",12
9328,"46","NomVoie9338790",,"#1328","Ville23","Pays4","2017-04-05 02:37:57.0","2017-04-05 02:37:57.0",12
3761,"0","NomVoie193707",,"#5406","Ville23","Pays2","2013-04-16 17:08:28.0","2013-04-16 17:08:28.0",12
6779,"52","NomVoie685238",,"#0414","Ville11","Pays2","2013-06-15 19:49:57.0","2013-06-15 19:49:57.0",12
4230,"9","NomVoie7015890",,"#7866","Ville20","Pays2","1999-06-21 03:33:40.0","1999-06-21 03:33:40.0",12
7248,"78","NomVoie3228060",,"#2064","Ville5","Pays2","2006-05-02 14:18:19.0","2006-05-02 14:18:19.0",12
1681,"57","NomVoie424208",,"#7497","Ville12","Pays3","2016-06-07 12:26:19.0","2016-06-07 12:26:19.0",12
4699,"91","NomVoie3627984",,"#6045","Ville4","Pays2","2022-06-26 01:04:53.0","2022-06-26 01:04:53.0",12
2619,"61","NomVoie6816340",,"#8703","Ville25","Pays2","2003-11-11 10:51:51.0","2003-11-11 10:51:51.0",12
14222,"42","NomVoie1539948",,"#5715","Ville18","Pays2","2021-11-15 09:17:29.0","2021-11-15 09:17:29.0",12
11673,"4","NomVoie248846",,"#0082","Ville2","Pays1","2017-11-03 15:26:53.0","2017-11-03 15:26:53.0",12
12142,"7","NomVoie8418611",,"#6360","Ville14","Pays3","2015-06-01 18:21:19.0","2015-06-01 18:21:19.0",12
9593,"23","NomVoie5845804",,"#7547","Ville5","Pays1","2006-01-07 14:19:08.0","2006-01-07 14:19:08.0",12
12611,"16","NomVoie9444049",,"#4194","Ville19","Pays2","2001-02-23 08:38:31.0","2001-02-23 08:38:31.0",12
7044,"96","NomVoie5318617",,"#7562","Ville24","Pays3","2012-01-21 11:24:24.0","2012-01-21 11:24:24.0",12
10062,"33","NomVoie285285",,"#7874","Ville24","Pays3","1998-08-19 15:34:28.0","1998-08-19 15:34:28.0",12
13080,"43","NomVoie677115",,"#6588","Ville17","Pays1","2017-08-23 03:27:10.0","2017-08-23 03:27:10.0",12
7513,"88","NomVoie3742021",,"#7334","Ville9","Pays2","2016-09-14 16:25:34.0","2016-09-14 16:25:34.0",12
10531,"94","NomVoie7617743",,"#3781","Ville11","Pays2","2013-08-08 19:42:10.0","2013-08-08 19:42:10.0",12
4964,"88","NomVoie2834630",,"#4048","Ville12","Pays2","1999-04-02 21:26:37.0","1999-04-02 21:26:37.0",12
7982,"84","NomVoie525100",,"#5646","Ville17","Pays2","2015-04-03 07:09:34.0","2015-04-03 07:09:34.0",12
2415,"67","NomVoie238761",,"#3630","Ville1","Pays1","2005-02-21 01:27:13.0","2005-02-21 01:27:13.0",12
5433,"12","NomVoie3246633",,"#1563","Ville25","Pays2","2009-08-04 07:08:43.0","2009-08-04 07:08:43.0",12
8451,"5","NomVoie7916519",,"#7737","Ville17","Pays2","2023-01-16 04:32:07.0","2023-01-16 04:32:07.0",12
2884,"14","NomVoie4925311",,"#0276","Ville10","Pays1","2014-11-18 15:04:41.0","2014-11-18 15:04:41.0",12
5902,"61","NomVoie5413454",,"#7558","Ville17","Pays2","2014-01-07 10:34:43.0","2014-01-07 10:34:43.0",12
335,"18","NomVoie2210815",,"#8981","Ville17","Pays1","2010-02-09 08:10:14.0","2010-02-09 08:10:14.0",12
3353,"43","NomVoie8543617",,"#8673","Ville23","Pays2","2007-01-09 08:41:22.0","2007-01-09 08:41:22.0",12
804,"57","NomVoie4332125",,"#6476","Ville15","Pays2","2004-04-07 12:59:49.0","2004-04-07 12:59:49.0",12
3822,"54","NomVoie625330",,"#4800","Ville24","Pays2","2015-09-10 19:58:11.0","2015-09-10 19:58:11.0",12
12876,"63","NomVoie631671",,"#3093","Ville14","Pays2","2011-07-19 05:14:19.0","2011-07-19 05:14:19.0",12
10327,"82","NomVoie8212358",,"#8608","Ville3","Pays3","2021-01-17 17:46:35.0","2021-01-17 17:46:35.0",12
13345,"77","NomVoie5314760",,"#6242","Ville24","Pays1","2006-11-17 12:30:06.0","2006-11-17 12:30:06.0",12
10796,"73","NomVoie8325463",,"#2188","Ville11","Pays3","2018-09-03 21:41:38.0","2018-09-03 21:41:38.0",12
13814,"14","NomVoie7528248",,"#2744","Ville9","Pays1","2009-01-14 08:09:29.0","2009-01-14 08:09:29.0",12
8247,"27","NomVoie711265",,"#4685","Ville20","Pays1","2008-11-08 22:27:25.0","2008-11-08 22:27:25.0",12
11265,"4","NomVoie9438065",,"#7544","Ville7","Pays1","1999-05-24 10:52:57.0","1999-05-24 10:52:57.0",12
5698,"42","NomVoie661887",,"#0847","Ville13","Pays1","2006-06-22 12:01:46.0","2006-06-22 12:01:46.0",12
14283,"85","NomVoie4141802",,"#9568","Ville20","Pays3","1999-02-25 09:08:53.0","1999-02-25 09:08:53.0",12
8716,"85","NomVoie9823064",,"#5418","Ville2","Pays2","2007-05-19 08:43:02.0","2007-05-19 08:43:02.0",12
6167,"58","NomVoie727542",,"#0006","Ville5","Pays2","2005-04-23 09:44:46.0","2005-04-23 09:44:46.0",12
9185,"42","NomVoie6834962",,"#6887","Ville5","Pays1","2006-10-02 22:27:37.0","2006-10-02 22:27:37.0",12
3618,"50","NomVoie51397",,"#0459","Ville20","Pays2","2008-07-02 21:35:08.0","2008-07-02 21:35:08.0",12
1069,"68","NomVoie1944276",,"#9044","Ville3","Pays1","2013-03-18 19:16:52.0","2013-03-18 19:16:52.0",12
9654,"43","NomVoie6147530",,"#5008","Ville6","Pays1","2020-11-08 07:28:05.0","2020-11-08 07:28:05.0",12
4087,"41","NomVoie3112301",,"#4869","Ville12","Pays2","2001-10-27 04:36:07.0","2001-10-27 04:36:07.0",12
7105,"53","NomVoie2821285",,"#9935","Ville5","Pays2","1997-09-13 23:06:09.0","1997-09-13 23:06:09.0",12
1538,"29","NomVoie7715352",,"#0123","Ville1","Pays4","2016-03-21 12:25:55.0","2016-03-21 12:25:55.0",12
4556,"25","NomVoie8924581",,"#8036","Ville10","Pays2","2003-09-11 08:22:35.0","2003-09-11 08:22:35.0",12
2007,"68","NomVoie2943308",,"#7946","Ville20","Pays2","2014-10-11 05:58:56.0","2014-10-11 05:58:56.0",12
2476,"27","NomVoie3910496",,"#9625","Ville25","Pays2","2001-10-07 09:05:09.0","2001-10-07 09:05:09.0",12
14079,"33","NomVoie6835726",,"#8968","Ville10","Pays2","2005-04-22 21:21:21.0","2005-04-22 21:21:21.0",12
11530,"26","NomVoie4544866",,"#1864","Ville2","Pays2","2017-11-11 18:06:35.0","2017-11-11 18:06:35.0",12
14548,"88","NomVoie7349024",,"#5248","Ville20","Pays2","1998-06-01 20:06:43.0","1998-06-01 20:06:43.0",12
11999,"13","NomVoie6710057",,"#9886","Ville9","Pays3","2013-08-22 03:51:03.0","2013-08-22 03:51:03.0",12
9450,"83","NomVoie6442285",,"#7921","Ville25","Pays3","2002-11-23 21:03:51.0","2002-11-23 21:03:51.0",12
12468,"17","NomVoie9236652",,"#8297","Ville6","Pays1","2021-09-01 17:47:37.0","2021-09-01 17:47:37.0",12
6901,"65","NomVoie611167",,"#8988","Ville1","Pays1","2007-10-11 04:32:02.0","2007-10-11 04:32:02.0",12
9919,"51","NomVoie991996",,"#4085","Ville1","Pays2","2008-10-12 05:02:43.0","2008-10-12 05:02:43.0",12
4352,"80","NomVoie419220",,"#3999","Ville5","Pays2","2009-02-13 02:54:48.0","2009-02-13 02:54:48.0",12
12937,"97","NomVoie953300",,"#4532","Ville4","Pays1","2011-07-12 20:08:58.0","2011-07-12 20:08:58.0",12
7370,"30","NomVoie9535451",,"#8551","Ville18","Pays2","2007-02-24 03:34:37.0","2007-02-24 03:34:37.0",12
10388,"84","NomVoie1713897",,"#6026","Ville7","Pays5","2012-05-23 18:49:37.0","2012-05-23 18:49:37.0",12
4821,"77","NomVoie3231071",,"#1889","Ville4","Pays2","1998-07-03 19:35:50.0","1998-07-03 19:35:50.0",12
7839,"25","NomVoie711401",,"#3157","Ville6","Pays1","2018-06-25 10:43:10.0","2018-06-25 10:43:10.0",12
2272,"15","NomVoie102213",,"#3894","Ville10","Pays5","2017-07-10 01:51:21.0","2017-07-10 01:51:21.0",12
5290,"66","NomVoie8043064",,"#3206","Ville12","Pays4","2020-06-09 21:09:31.0","2020-06-09 21:09:31.0",12
8308,"42","NomVoie6112775",,"#2138","Ville24","Pays1","2009-07-15 06:16:33.0","2009-07-15 06:16:33.0",12
2741,"32","NomVoie7520728",,"#2562","Ville2","Pays2","2014-05-02 08:56:19.0","2014-05-02 08:56:19.0",12
5759,"87","NomVoie165419",,"#2426","Ville1","Pays2","2005-10-15 10:02:35.0","2005-10-15 10:02:35.0",12
192,"89","NomVoie903983",,"#8553","Ville24","Pays2","2002-01-06 02:05:52.0","2002-01-06 02:05:52.0",12
3210,"7","NomVoie9338025",,"#9443","Ville12","Pays1","2018-10-12 09:38:12.0","2018-10-12 09:38:12.0",12
661,"50","NomVoie3625465",,"#6264","Ville6","Pays4","2005-09-11 15:46:46.0","2005-09-11 15:46:46.0",12
1130,"60","NomVoie8546980",,"#3372","Ville21","Pays2","2012-07-09 21:15:57.0","2012-07-09 21:15:57.0",12
10184,"71","NomVoie498430",,"#6881","Ville17","Pays2","1998-01-21 04:47:07.0","1998-01-21 04:47:07.0",12
13202,"71","NomVoie3310611",,"#6296","Ville1","Pays4","2006-11-02 11:43:13.0","2006-11-02 11:43:13.0",12
10653,"39","NomVoie2120971",,"#3164","Ville24","Pays1","2010-10-23 05:12:03.0","2010-10-23 05:12:03.0",12
13671,"71","NomVoie5724415",,"#9856","Ville11","Pays2","2008-05-18 05:16:59.0","2008-05-18 05:16:59.0",12
8104,"54","NomVoie277885",,"#8318","Ville17","Pays1","2014-02-21 10:11:38.0","2014-02-21 10:11:38.0",12
11122,"18","NomVoie3234234",,"#6089","Ville7","Pays1","2012-05-23 14:19:37.0","2012-05-23 14:19:37.0",12
5555,"33","NomVoie7049922",,"#6140","Ville5","Pays2","1998-05-24 13:26:04.0","1998-05-24 13:26:04.0",12
14140,"9","NomVoie9737498",,"#6421","Ville3","Pays2","2008-08-26 22:29:03.0","2008-08-26 22:29:03.0",12
8573,"88","NomVoie9319465",,"#1563","Ville6","Pays3","2021-06-09 08:25:19.0","2021-06-09 08:25:19.0",12
3006,"59","NomVoie5429720",,"#3300","Ville25","Pays5","2020-10-15 16:16:55.0","2020-10-15 16:16:55.0",12
11591,"42","NomVoie1646772",,"#1296","Ville20","Pays4","2016-03-10 16:48:28.0","2016-03-10 16:48:28.0",12
6024,"28","NomVoie2119788",,"#6769","Ville20","Pays1","2008-03-07 10:35:14.0","2008-03-07 10:35:14.0",12
9042,"14","NomVoie6431189",,"#4176","Ville11","Pays1","2016-09-07 22:54:21.0","2016-09-07 22:54:21.0",12
3475,"10","NomVoie648869",,"#6622","Ville2","Pays2","2008-06-01 20:21:18.0","2008-06-01 20:21:18.0",12
6493,"44","NomVoie8846332",,"#2842","Ville13","Pays2","2020-11-03 12:07:38.0","2020-11-03 12:07:38.0",12
926,"70","NomVoie5937900",,"#2474","Ville13","Pays1","2020-07-25 05:41:38.0","2020-07-25 05:41:38.0",12
3944,"47","NomVoie68676",,"#6110","Ville6","Pays2","2017-04-17 02:32:09.0","2017-04-17 02:32:09.0",12
6962,"90","NomVoie2113752",,"#0861","Ville13","Pays1","2005-11-18 13:57:10.0","2005-11-18 13:57:10.0",12
1395,"39","NomVoie705465",,"#5142","Ville3","Pays1","2007-08-21 10:15:44.0","2007-08-21 10:15:44.0",12
4413,"56","NomVoie4220709",,"#5548","Ville16","Pays2","2023-05-19 12:46:13.0","2023-05-19 12:46:13.0",12
1864,"24","NomVoie9635439",,"#8929","Ville5","Pays2","2017-05-15 03:14:29.0","2017-05-15 03:14:29.0",12
13936,"86","NomVoie3031467",,"#7508","Ville15","Pays1","2017-03-22 16:29:56.0","2017-03-22 16:29:56.0",12
11387,"69","NomVoie5441288",,"#1773","Ville2","Pays1","1997-10-18 22:24:57.0","1997-10-18 22:24:57.0",12
14405,"41","NomVoie5445242",,"#6834","Ville5","Pays1","2022-03-19 20:25:27.0","2022-03-19 20:25:27.0",12
8838,"7","NomVoie6025955",,"#3654","Ville13","Pays2","1998-06-22 20:04:30.0","1998-06-22 20:04:30.0",12
11856,"37","NomVoie221677",,"#4228","Ville4","Pays3","2005-08-10 19:44:39.0","2005-08-10 19:44:39.0",12
9307,"86","NomVoie6738244",,"#5612","Ville15","Pays1","2002-07-07 06:26:32.0","2002-07-07 06:26:32.0",12
12325,"33","NomVoie7928424",,"#7402","Ville15","Pays1","2009-09-23 20:30:38.0","2009-09-23 20:30:38.0",12
6758,"98","NomVoie274301",,"#2686","Ville1","Pays3","2001-03-06 21:58:24.0","2001-03-06 21:58:24.0",12
4209,"84","NomVoie215318",,"#4327","Ville10","Pays4","2015-05-20 10:10:30.0","2015-05-20 10:10:30.0",12
7227,"40","NomVoie3527261",,"#2100","Ville19","Pays1","1998-02-19 11:27:27.0","1998-02-19 11:27:27.0",12
1660,"14","NomVoie5822846",,"#3712","Ville13","Pays1","1999-06-13 04:14:23.0","1999-06-13 04:14:23.0",12
10245,"43","NomVoie2610133",,"#8259","Ville5","Pays4","2000-10-12 03:12:36.0","2000-10-12 03:12:36.0",12
4678,"61","NomVoie4527462",,"#5028","Ville11","Pays2","2015-03-03 12:22:55.0","2015-03-03 12:22:55.0",12
5147,"46","NomVoie2639581",,"#9144","Ville20","Pays2","2000-09-02 05:09:15.0","2000-09-02 05:09:15.0",12
2598,"82","NomVoie8815090",,"#6012","Ville23","Pays2","2008-03-15 19:19:11.0","2008-03-15 19:19:11.0",12
3067,"29","NomVoie131851",,"#6735","Ville5","Pays2","2013-01-20 19:13:19.0","2013-01-20 19:13:19.0",12
518,"25","NomVoie5619100",,"#2404","Ville25","Pays1","2011-01-13 23:23:09.0","2011-01-13 23:23:09.0",12
12590,"66","NomVoie5942849",,"#6157","Ville17","Pays2","2016-02-25 18:20:54.0","2016-02-25 18:20:54.0",12
10041,"25","NomVoie194721",,"#0801","Ville13","Pays1","2003-03-07 16:19:33.0","2003-03-07 16:19:33.0",12
13059,"85","NomVoie746534",,"#3018","Ville3","Pays1","2003-06-03 02:06:23.0","2003-06-03 02:06:23.0",12
7492,"65","NomVoie441430",,"#1740","Ville7","Pays2","2000-06-25 21:18:51.0","2000-06-25 21:18:51.0",12
10510,"80","NomVoie8717059",,"#7702","Ville21","Pays2","2008-06-06 05:17:19.0","2008-06-06 05:17:19.0",12
13528,"13","NomVoie2420590",,"#3399","Ville10","Pays2","2016-02-12 19:29:05.0","2016-02-12 19:29:05.0",12
7961,"45","NomVoie554680",,"#0501","Ville13","Pays1","2015-09-24 15:25:27.0","2015-09-24 15:25:27.0",12
10979,"57","NomVoie8730430",,"#0451","Ville17","Pays1","2021-06-01 21:53:35.0","2021-06-01 21:53:35.0",12
5412,"24","NomVoie1746236",,"#2919","Ville19","Pays3","1999-07-16 18:01:04.0","1999-07-16 18:01:04.0",12
8430,"3","NomVoie2716052",,"#9231","Ville14","Pays1","2020-02-17 03:34:33.0","2020-02-17 03:34:33.0",12
2863,"94","NomVoie2824673",,"#5138","Ville25","Pays1","2001-09-08 08:31:41.0","2001-09-08 08:31:41.0",12
11448,"26","NomVoie5942881",,"#3754","Ville23","Pays2","2013-09-18 16:14:51.0","2013-09-18 16:14:51.0",12
5881,"11","NomVoie112042",,"#4180","Ville8","Pays4","2008-05-21 22:17:20.0","2008-05-21 22:17:20.0",12
8899,"43","NomVoie3927602",,"#7413","Ville20","Pays2","2005-01-22 09:41:31.0","2005-01-22 09:41:31.0",12
3332,"43","NomVoie9442703",,"#8484","Ville17","Pays1","2015-04-27 03:01:54.0","2015-04-27 03:01:54.0",12
6350,"52","NomVoie4438920",,"#5595","Ville4","Pays1","2005-07-18 06:56:23.0","2005-07-18 06:56:23.0",12
783,"64","NomVoie2831155",,"#2080","Ville24","Pays2","2012-10-18 03:36:40.0","2012-10-18 03:36:40.0",12
3801,"39","NomVoie944803",,"#4167","Ville4","Pays4","2010-05-07 04:49:42.0","2010-05-07 04:49:42.0",12
4270,"81","NomVoie316976",,"#6976","Ville4","Pays3","2010-01-05 06:59:18.0","2010-01-05 06:59:18.0",12
1721,"80","NomVoie5726791",,"#3099","Ville13","Pays3","2003-06-26 10:17:35.0","2003-06-26 10:17:35.0",12
13324,"22","NomVoie3313967",,"#1135","Ville8","Pays1","2023-06-11 04:12:58.0","2023-06-11 04:12:58.0",12
13793,"63","NomVoie8727717",,"#9353","Ville11","Pays3","2010-07-23 14:30:39.0","2010-07-23 14:30:39.0",12
11244,"61","NomVoie2537613",,"#6279","Ville20","Pays1","2011-07-09 21:17:10.0","2011-07-09 21:17:10.0",12
14262,"72","NomVoie3541258",,"#4236","Ville6","Pays2","2022-05-13 12:55:49.0","2022-05-13 12:55:49.0",12
8695,"61","NomVoie3622600",,"#8292","Ville23","Pays2","2020-03-10 18:20:10.0","2020-03-10 18:20:10.0",12
11713,"82","NomVoie5749677",,"#7322","Ville8","Pays1","2012-11-21 01:13:13.0","2012-11-21 01:13:13.0",12
6146,"7","NomVoie1125933",,"#8222","Ville16","Pays2","1999-05-16 10:09:36.0","1999-05-16 10:09:36.0",12
9164,"77","NomVoie5434193",,"#4140","Ville14","Pays2","2022-04-16 01:05:39.0","2022-04-16 01:05:39.0",12
12182,"2","NomVoie1820755",,"#7786","Ville10","Pays2","2012-01-25 17:14:07.0","2012-01-25 17:14:07.0",12
9633,"7","NomVoie7946862",,"#4012","Ville10","Pays2","2003-03-18 12:33:31.0","2003-03-18 12:33:31.0",12
4066,"39","NomVoie6211781",,"#2115","Ville20","Pays2","2010-06-15 21:25:20.0","2010-06-15 21:25:20.0",12
7084,"69","NomVoie5320181",,"#4105","Ville19","Pays1","2017-08-04 21:35:03.0","2017-08-04 21:35:03.0",12
1517,"30","NomVoie4513948",,"#6661","Ville16","Pays1","2009-11-16 21:16:58.0","2009-11-16 21:16:58.0",12
10102,"86","NomVoie856631",,"#5332","Ville12","Pays1","2015-01-07 03:56:56.0","2015-01-07 03:56:56.0",12
4535,"26","NomVoie9724074",,"#8614","Ville9","Pays1","2000-05-26 12:29:53.0","2000-05-26 12:29:53.0",12
7553,"19","NomVoie4443872",,"#2618","Ville13","Pays2","2014-02-23 03:48:57.0","2014-02-23 03:48:57.0",12
1986,"22","NomVoie7842179",,"#6477","Ville14","Pays1","2007-08-15 08:55:12.0","2007-08-15 08:55:12.0",12
5004,"87","NomVoie3235529",,"#5364","Ville9","Pays3","2000-06-08 20:13:15.0","2000-06-08 20:13:15.0",12
2455,"24","NomVoie839838",,"#6249","Ville12","Pays2","2018-11-18 18:59:08.0","2018-11-18 18:59:08.0",12
5473,"1","NomVoie5347765",,"#8972","Ville6","Pays1","1998-04-05 05:11:40.0","1998-04-05 05:11:40.0",12
2924,"82","NomVoie8926932",,"#0260","Ville11","Pays1","2023-10-12 13:18:06.0","2023-10-12 13:18:06.0",12
375,"43","NomVoie5512593",,"#1281","Ville6","Pays1","2000-11-25 22:58:27.0","2000-11-25 22:58:27.0",12
14527,"90","NomVoie7148286",,"#6344","Ville14","Pays2","2000-02-12 12:27:30.0","2000-02-12 12:27:30.0",12
11978,"75","NomVoie638885",,"#9660","Ville24","Pays1","2003-08-12 13:37:27.0","2003-08-12 13:37:27.0",12
12447,"50","NomVoie4735615",,"#7468","Ville21","Pays1","2002-06-13 19:51:39.0","2002-06-13 19:51:39.0",12
9898,"88","NomVoie431461",,"#2852","Ville11","Pays3","2004-08-01 17:43:36.0","2004-08-01 17:43:36.0",12
